,query_id,query,transcript_id,transcript
1093,54,Who is pathologically afraid of birds,43805,"(5 9) Penny: No, I was talking to the bird."
1094,54,Who is pathologically afraid of birds,43811,(5 9) Leonard: The bird’s still there?
1095,54,Who is pathologically afraid of birds,51678,"(6 21) Amy: Okay. Well, what I think is going on here is you have a pathological need for closure."
1096,54,Who is pathologically afraid of birds,3732,(3 14) Raj: But he’s afraid of dogs.
1097,54,Who is pathologically afraid of birds,5057,"(9 6) Leonard: Afraid so, Skippy."
1098,54,Who is pathologically afraid of birds,5861,"(5 24) Sheldon: Oh, dear. I was afraid of this."
1099,54,Who is pathologically afraid of birds,23065,"(10 6) Amy: There’s nothing to be afraid of, Sheldon."
1100,55,Sheldon is pathologically afraid of what,50688,"(4 4) Raj (voice): Oh, too bad! Sheldon’s pathologically afraid of birds! Hey, look, Sheldon! Birdie, birdie, birdie!"
1101,55,Sheldon is pathologically afraid of what,41152,"(1 2) Sheldon: Don’t take it personally, it’s his pathology, he can’t talk to women."
1102,55,Sheldon is pathologically afraid of what,5861,"(5 24) Sheldon: Oh, dear. I was afraid of this."
1103,55,Sheldon is pathologically afraid of what,23065,"(10 6) Amy: There’s nothing to be afraid of, Sheldon."
1104,55,Sheldon is pathologically afraid of what,52412,(3 15) Sheldon: Afraid not. Do you recognize this?
1105,55,Sheldon is pathologically afraid of what,53837,(9 5) Sheldon: We’re not afraid of physical activity.
1106,55,Sheldon is pathologically afraid of what,875,(5 13) Leonard: Why? What are you afraid of?
1107,55,Sheldon is pathologically afraid of what,2560,(7 19) Penny: That’s what I’m afraid of.
1108,55,Sheldon is pathologically afraid of what,8367,(9 15) Maitre d’: I’m afraid so.
1109,55,Sheldon is pathologically afraid of what,29623,(2 14) Leonard: I’m not afraid of him.
1110,55,Sheldon is pathologically afraid of what,47280,(4 7) Page: I’m afraid not. Is there anything else?
1111,55,Sheldon is pathologically afraid of what,51678,"(6 21) Amy: Okay. Well, what I think is going on here is you have a pathological need for closure."
1112,55,Sheldon is pathologically afraid of what,16815,"(9 18) Sheldon: Okay, you got it. See, I was afraid it was a thinker."
1113,55,Sheldon is pathologically afraid of what,21155,(1 6) Sheldon: Aren’t you afraid I’ll embarrass you?
1114,55,Sheldon is pathologically afraid of what,24924,(8 22) Sheldon: Aren’t you afraid of being blinded?
1115,55,Sheldon is pathologically afraid of what,3732,(3 14) Raj: But he’s afraid of dogs.
1116,55,Sheldon is pathologically afraid of what,5057,"(9 6) Leonard: Afraid so, Skippy."
1117,55,Sheldon is pathologically afraid of what,26393,(10 11) Amy: I was afraid you’d be too tired.
1118,55,Sheldon is pathologically afraid of what,28229,(10 2) Raj: He is so afraid of his feelings.
1119,55,Sheldon is pathologically afraid of what,1663,"(2 20) Stuart: Ooh, Sheldon, I’m afraid you couldn’t be more wrong."
1120,56,Who grew up in India,50752,"(7 10) Howard: Raj grew up in India. Trust me, he’s seen worse."
1121,56,Who grew up in India,48934,"(9 22) Howard: Yeah, you know, the boxer who grew a moustache and became a scientist."
1122,56,Who grew up in India,50719,"(4 4) Raj: It’s not gonna work, dude, I grew up in India, an entire subcontinent where cows walk in the street, and nobody has ever had a solid bowel movement."
1123,56,Who grew up in India,10054,"(10 8) Raj: No, I grew up with a house full of servants and now I have a cleaning lady who is a lovely woman who I have great respect for."
1124,56,Who grew up in India,40482,(8 19) Bernadette: How is that fair? You grew up with a table.
1125,56,Who grew up in India,51673,(6 21) Leonard: I thought you grew up on a farm.
1126,56,Who grew up in India,41064,(4 22) Raj: India.
1127,56,Who grew up in India,46017,(9 3) Leonard: India.
1128,56,Who grew up in India,45454,"(8 6) Leonard: Not a problem. I grew up with a mother who emasculated my father financially and in every other aspect of his life, so really, it’s what I think love looks like."
1129,56,Who grew up in India,6560,(2 4) Raj: It’s bigger than the house my grandfather grew up in.
1130,56,Who grew up in India,35687,"(5 2) Howard: Well, if you don’t, you’re gonna lose Priya to some fancy guy in a turban who grew up with Kama Sutra coloring books."
1131,56,Who grew up in India,12790,"(1 12) Leonard: Well, we’re not in India. "
1132,56,Who grew up in India,18413,"(3 12) Abby: Ooh, India."
1133,56,Who grew up in India,18414,(3 12) Raj: You know India?
1134,56,Who grew up in India,26150,"(10 11) Howard: Stop that, this isn’t India."
1135,56,Who grew up in India,39789,(4 24) Leonard: So. Hot in India?
1136,56,Who grew up in India,45758,(7 3) Penny: Run to India.
1137,56,Who grew up in India,18412,(3 12) Raj: The mysterious subcontinent of India.
1138,56,Who grew up in India,22736,(1 4) Leonard: You don’t have buffets in India?
1139,56,Who grew up in India,34809,(6 23) Lucy: It is? Does funky mean something different in India?
1140,57,Who is Indian,27684,"(1 8) Lalita: Oh. Us Indian, or “come to our casino” Indian?"
1141,57,Who is Indian,44336,"(1 15) Raj: The Indian sex book. In other words if you wonder wonder who wrote the book of love, it was us."
1142,57,Who is Indian,27685,(1 8) Sheldon: You Indian.
1143,57,Who is Indian,27673,"(1 8) Sheldon: When I was a little boy and got sick, which was most of the time, my mother would read it to me. It’s about an Indian princess who befriends a monkey, who was mocked by all the other monkeys because he was different. For some reason I related to it quite strongly. "
1144,57,Who is Indian,6639,(2 4) Mrs Koothrappali: She’s not Indian.
1145,57,Who is Indian,10159,"(10 8) Raj: Excuse me, but I’m Indian."
1146,57,Who is Indian,45833,(7 8) Penny: I’m not gonna say anything. I just want to check her out. Because she hurt my friend. My Indian friend. Who’s racist now?
1147,57,Who is Indian,44350,(1 15) Raj: We Indians invented them. You’re welcome.
1148,57,Who is Indian,19761,(4 18) Leonard: Is it racist that I took you to an Indian restaurant?
1149,57,Who is Indian,19762,"(4 18) Priya: It’s okay, I like Indian food."
1150,57,Who is Indian,21631,"(4 16) Raj: There it is, Priya. We’re Indian. We believe this stuff."
1151,57,Who is Indian,45829,(7 8) Penny: I don’t know why but I always pictured her as Indian.
1152,57,Who is Indian,45834,(7 8) Bernadette: You because you just called him your Indian friend.
1153,57,Who is Indian,53340,"(7 18) Bernadette: What is that, like, the Indian Sherlock Holmes?"
1154,57,Who is Indian,19607,"(4 18) Priya: Yeah, just because you’re in bed with an Indian woman, you think that gives you permission to use crazy positions from an ancient Indian love manual?"
1155,57,Who is Indian,31045,(4 20) Leonard: Do you think a sexually ambivalent Indian astrophysicist with selective mutism and alcohol issues is better than a hundred-pound Jewish guy who lives with his mom?
1156,57,Who is Indian,386,"(5 1) Penny: Oh, God. Did you pull some weird Indian crap on me?"
1157,57,Who is Indian,27683,(1 8) Sheldon: A beloved character from an Indian folk tale. 
1158,57,Who is Indian,33241,(10 16) Raj: It is. He stopped trying to find Indian girls for me to marry. 
1159,57,Who is Indian,36851,"(1 1) Sheldon: We can’t have Thai food, we had Indian for lunch."
1160,58,Bernadette dared who to tell a dirty story,52989,(4 8) Amy: Bernadette dared me to tell a dirty story. The Miller’s Tale by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.
1161,58,Bernadette dared who to tell a dirty story,11021,"(7 11) Penny: Oh, my inference is justified. Sheldon, you are so funny. Anyway, I need to do my laundry, too, because these clothes are so dirty. Almost as dirty as the dirty girl who’s wearing them."
1162,58,Bernadette dared who to tell a dirty story,43311,"(6 19) Bernadette: Sheldon, don’t you dare."
1163,58,Bernadette dared who to tell a dirty story,38807,"(5 8) Bernadette: She keeps on telling us stories about bridesmaid traditions in other cultures, and they’re all about getting naked and washing each other."
1164,58,Bernadette dared who to tell a dirty story,46312,"(10 9) Bernadette: Okay, call him and show him. I dare you."
1165,58,Bernadette dared who to tell a dirty story,9387,"(4 21) Amy: Yes, dirty. Dirty, dirty, dirty. Which brings me to our next order of business. (Kisses him)"
1166,58,Bernadette dared who to tell a dirty story,21827,(8 11) Dr Koothrappali: Let me tell you a story.
1167,58,Bernadette dared who to tell a dirty story,27150,(3 18) Sheldon: Am I? Let me tell you a story.
1168,58,Bernadette dared who to tell a dirty story,37612,(4 5) Raj: Are you going to let me tell the story or not?
1169,58,Bernadette dared who to tell a dirty story,52992,"(4 8) Bernadette: Okay, my turn. Penny, truth or dare?"
1170,58,Bernadette dared who to tell a dirty story,39988,"(5 18) Sheldon: At the end of the haircut, Mr. D’Onofrio would tell me a dirty joke."
1171,58,Bernadette dared who to tell a dirty story,24382,"(3 3) Raj: When we tell this story, let’s end it differently."
1172,58,Bernadette dared who to tell a dirty story,39835,"(5 18) Leonard: When you tell this story later, the word we usually use is quirky."
1173,58,Bernadette dared who to tell a dirty story,30689,(10 4) Sheldon: How dare you?
1174,58,Bernadette dared who to tell a dirty story,52997,(4 8) Penny: Dare.
1175,58,Bernadette dared who to tell a dirty story,53893,(9 5) Sheldon: How dare you.
1176,58,Bernadette dared who to tell a dirty story,43154,(6 19) Penny: Really? You couldn’t just say that? You had to tell the scrotum story?
1177,58,Bernadette dared who to tell a dirty story,50854,"(7 10) Bernadette: Because once, when all the knives were dirty, you cut a bagel with your keys."
1178,58,Bernadette dared who to tell a dirty story,46633,(3 7) Leonard: What? Who would tell you something like that? Why would you tell her something like that?
1179,58,Bernadette dared who to tell a dirty story,17834,"(8 4) Bernadette: Long story short, they have seven HBOs."
1180,59,Who told a dirty story,11021,"(7 11) Penny: Oh, my inference is justified. Sheldon, you are so funny. Anyway, I need to do my laundry, too, because these clothes are so dirty. Almost as dirty as the dirty girl who’s wearing them."
1181,59,Who told a dirty story,9387,"(4 21) Amy: Yes, dirty. Dirty, dirty, dirty. Which brings me to our next order of business. (Kisses him)"
1182,59,Who told a dirty story,38263,"(5 3) Leonard: What, who told you that?"
1183,59,Who told a dirty story,38479,"(6 1) Amy: No, I had a cover story, I told everyone it was herpes. So, how’s everything going with you and Leonard?"
1184,59,Who told a dirty story,42774,"(8 8) Emily: No, it’s okay. He told me that story a long time ago."
1185,59,Who told a dirty story,3469,"(10 5) Sheldon: Penny, I am going to tell you a story that I’ve never told anyone."
1186,59,Who told a dirty story,18671,(5 20) Sheldon: You’re the one who told me to play with it.
1187,59,Who told a dirty story,52989,(4 8) Amy: Bernadette dared me to tell a dirty story. The Miller’s Tale by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.
1188,59,Who told a dirty story,23906,"(6 7) Bernadette: Well, you should’ve thought of that before you told me the stupid magic trick story."
1189,59,Who told a dirty story,12011,(1 5) Sheldon: Who told you you could touch my board?
1190,59,Who told a dirty story,12975,(8 9) Amy: Who told you to keep going around?
1191,59,Who told a dirty story,31055,(4 20) Leonard: You’re the one who told Amy in the first place.
1192,59,Who told a dirty story,47609,(9 21) Amy: Who told you to stop making all those Gandhi jokes about him?
1193,59,Who told a dirty story,35732,"(5 2) Leonard: Okay. Uh, uh, you’re not naughty. Uh, you’re, you’re, you’re dirty. You’re, you’re a, a dirty girl?"
1194,59,Who told a dirty story,28123,"(10 2) Penny: Sure, sure. Uh, did you ever figure out who told?"
1195,59,Who told a dirty story,47611,(9 21) Leonard: Who do you think told Koothrappali to go to human resources?
1196,59,Who told a dirty story,45713,(7 3) Sheldon: It’s dirty laundry. You’re up.
1197,59,Who told a dirty story,52700,(3 4) Leonard: You are a dirty girl.
1198,59,Who told a dirty story,16115,(4 11) Zack: She told me she dated a guy named Leonard. Who would have thought it was you?
1199,59,Who told a dirty story,9386,(4 21) Sheldon: Are you suggesting I play dirty?
1200,60,Who was dared by Bernadette to tell a dirty story,52989,(4 8) Amy: Bernadette dared me to tell a dirty story. The Miller’s Tale by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.
1201,60,Who was dared by Bernadette to tell a dirty story,11021,"(7 11) Penny: Oh, my inference is justified. Sheldon, you are so funny. Anyway, I need to do my laundry, too, because these clothes are so dirty. Almost as dirty as the dirty girl who’s wearing them."
1202,60,Who was dared by Bernadette to tell a dirty story,43311,"(6 19) Bernadette: Sheldon, don’t you dare."
1203,60,Who was dared by Bernadette to tell a dirty story,38807,"(5 8) Bernadette: She keeps on telling us stories about bridesmaid traditions in other cultures, and they’re all about getting naked and washing each other."
1204,60,Who was dared by Bernadette to tell a dirty story,46312,"(10 9) Bernadette: Okay, call him and show him. I dare you."
1205,60,Who was dared by Bernadette to tell a dirty story,9387,"(4 21) Amy: Yes, dirty. Dirty, dirty, dirty. Which brings me to our next order of business. (Kisses him)"
1206,60,Who was dared by Bernadette to tell a dirty story,21827,(8 11) Dr Koothrappali: Let me tell you a story.
1207,60,Who was dared by Bernadette to tell a dirty story,27150,(3 18) Sheldon: Am I? Let me tell you a story.
1208,60,Who was dared by Bernadette to tell a dirty story,37612,(4 5) Raj: Are you going to let me tell the story or not?
1209,60,Who was dared by Bernadette to tell a dirty story,52992,"(4 8) Bernadette: Okay, my turn. Penny, truth or dare?"
1210,60,Who was dared by Bernadette to tell a dirty story,39988,"(5 18) Sheldon: At the end of the haircut, Mr. D’Onofrio would tell me a dirty joke."
1211,60,Who was dared by Bernadette to tell a dirty story,24382,"(3 3) Raj: When we tell this story, let’s end it differently."
1212,60,Who was dared by Bernadette to tell a dirty story,39835,"(5 18) Leonard: When you tell this story later, the word we usually use is quirky."
1213,60,Who was dared by Bernadette to tell a dirty story,30689,(10 4) Sheldon: How dare you?
1214,60,Who was dared by Bernadette to tell a dirty story,52997,(4 8) Penny: Dare.
1215,60,Who was dared by Bernadette to tell a dirty story,53893,(9 5) Sheldon: How dare you.
1216,60,Who was dared by Bernadette to tell a dirty story,43154,(6 19) Penny: Really? You couldn’t just say that? You had to tell the scrotum story?
1217,60,Who was dared by Bernadette to tell a dirty story,50854,"(7 10) Bernadette: Because once, when all the knives were dirty, you cut a bagel with your keys."
1218,60,Who was dared by Bernadette to tell a dirty story,46633,(3 7) Leonard: What? Who would tell you something like that? Why would you tell her something like that?
1219,60,Who was dared by Bernadette to tell a dirty story,17834,"(8 4) Bernadette: Long story short, they have seven HBOs."
1220,61,Who knows how to speak Hindi,28327,"(10 22) Raj: If you really want to challenge yourself, you could learn to speak Hindi."
1221,61,Who knows how to speak Hindi,12085,(1 5) Sheldon: Who do I speak to about permanently reserving this table? 
1222,61,Who knows how to speak Hindi,11866,"(1 5) Raj: Excuse me, Ganesh is the remover of obstacles, and Shiva is the destroyer. When the smoke clears, Abraham Lincoln will be speaking Hindi and drinking mint juleps. "
1223,61,Who knows how to speak Hindi,28329,"(10 22) Raj: Could you say that in English? I actually, I never learned Hindi."
1224,61,Who knows how to speak Hindi,13115,"(1 13) Penny: You know, it’s none of my business, but isn’t a guy who can’t speak in front of women going to hold you back a little?"
1225,61,Who knows how to speak Hindi,26648,"(6 16) Leonard: Oh, yeah, speaking of work, do you know if you have Thursday night off?"
1226,61,Who knows how to speak Hindi,19496,"(1 7) Waiter: Hi fellas. Oh, where’s your annoying little friend who thinks he speaks Mandarin?"
1227,61,Who knows how to speak Hindi,36784,"(1 1) Howard: Oh, he speaks English, he just can’t speak to women."
1228,61,Who knows how to speak Hindi,1330,"(6 8) Sheldon: Oh, I don’t know. I mean, statistically speaking, I’m sure you have something to worry about."
1229,61,Who knows how to speak Hindi,21777,"(8 11) Sheldon: You know, speaking of attorneys, if I ever needed a lawyer, I would not hire She-Hulk."
1230,61,Who knows how to speak Hindi,11985,"(1 5) Penny: So, do you know who’s in there?"
1231,61,Who knows how to speak Hindi,37387,(7 21) Sheldon: Oh. Who knows?
1232,61,Who knows how to speak Hindi,43246,(6 19) Howard: What? Us? Who else knows?
1233,61,Who knows how to speak Hindi,33082,"(9 8) Dave: You know, I once drove 500 miles to hear him speak at Stanford."
1234,61,Who knows how to speak Hindi,5963,(3 1) Howard: He’s speaking about it.
1235,61,Who knows how to speak Hindi,30776,(3 10) Sheldon: Then speak.
1236,61,Who knows how to speak Hindi,33292,"(10 16) Sheldon: Is it safe to assume you’re not speaking to me again? If you’re not answering because you’re not speaking to me, perhaps we could come up with a signal. That works."
1237,61,Who knows how to speak Hindi,13313,(1 13) Leonard: I know someone who would disagree.
1238,61,Who knows how to speak Hindi,44537,(10 12) Leonard: Who knows what he has down there.
1239,61,Who knows how to speak Hindi,52984,"(4 8) Leonard: Yeah, I know who it is, but why is it me?"
1240,62,Who speaks Hindi,28327,"(10 22) Raj: If you really want to challenge yourself, you could learn to speak Hindi."
1241,62,Who speaks Hindi,12085,(1 5) Sheldon: Who do I speak to about permanently reserving this table? 
1242,62,Who speaks Hindi,11866,"(1 5) Raj: Excuse me, Ganesh is the remover of obstacles, and Shiva is the destroyer. When the smoke clears, Abraham Lincoln will be speaking Hindi and drinking mint juleps. "
1243,62,Who speaks Hindi,28329,"(10 22) Raj: Could you say that in English? I actually, I never learned Hindi."
1244,62,Who speaks Hindi,19496,"(1 7) Waiter: Hi fellas. Oh, where’s your annoying little friend who thinks he speaks Mandarin?"
1245,62,Who speaks Hindi,36784,"(1 1) Howard: Oh, he speaks English, he just can’t speak to women."
1246,62,Who speaks Hindi,5963,(3 1) Howard: He’s speaking about it.
1247,62,Who speaks Hindi,30776,(3 10) Sheldon: Then speak.
1248,62,Who speaks Hindi,33292,"(10 16) Sheldon: Is it safe to assume you’re not speaking to me again? If you’re not answering because you’re not speaking to me, perhaps we could come up with a signal. That works."
1249,62,Who speaks Hindi,27140,(3 18) Sheldon: I am perfectly comfortable speaking to small groups. I cannot speak to large crowds.
1250,62,Who speaks Hindi,5909,(5 24) Mrs Wolowitz (off): Speak up!
1251,62,Who speaks Hindi,5961,(3 1) Howard: And we agreed to never speak of it again.
1252,62,Who speaks Hindi,11421,(2 1) Sheldon: Do you speak Klingon? 
1253,62,Who speaks Hindi,15520,(1 10) Sheldon: I need to speak to you.
1254,62,Who speaks Hindi,18625,(5 20) Spock: I need to speak with you.
1255,62,Who speaks Hindi,24540,(7 7) Bill: He said I’d be speaking to a class.
1256,62,Who speaks Hindi,26010,(10 7) Amy: Why are you speaking Klingon?
1257,62,Who speaks Hindi,26011,(10 7) Sheldon: Why are you speaking English?
1258,62,Who speaks Hindi,28143,(10 2) Leonard: Don’t speak.
1259,62,Who speaks Hindi,32675,(4 2) Sheldon-bot : I must speak to him.
1260,63,What is the peak age for making a Nobel Prize-winning discovery,52245,(2 6) Ramona: Not if he wants a Nobel Prize.
1261,63,What is the peak age for making a Nobel Prize-winning discovery,33425,(6 3) Leonard: I didn’t know they gave Nobel prizes for making boom-boom in the potty.
1262,63,What is the peak age for making a Nobel Prize-winning discovery,6017,(3 1) Sheldon: Really? Did you just have the Nobel Prize in waitressing stolen from you?
1263,63,What is the peak age for making a Nobel Prize-winning discovery,4395,"(5 6) Sheldon: No, I’m just allergic to people who get Nobel Prizes for no good reason."
1264,63,What is the peak age for making a Nobel Prize-winning discovery,12035,(1 5) Sheldon: Do you realise I may have to share a Nobel Prize with your booty call?
1265,63,What is the peak age for making a Nobel Prize-winning discovery,43362,(5 11) Sheldon: Nobel Prize acceptance ceremony streaming live from Stockholm.
1266,63,What is the peak age for making a Nobel Prize-winning discovery,44009,"(9 19) Leonard: If there was a Nobel Prize for Millennium Falcons that fall apart when you pick them up, we’d be set."
1267,63,What is the peak age for making a Nobel Prize-winning discovery,46442,"(10 9) Hawking: Don’t worry, I know how you feel. I have never won a Nobel Prize."
1268,63,What is the peak age for making a Nobel Prize-winning discovery,6019,(3 1) Sheldon: Are you saying that you think a celebration pie is even remotely comparable to a Nobel Prize?
1269,63,What is the peak age for making a Nobel Prize-winning discovery,41685,(1 9) Leonard: Are there any other honours I’ve gotten that I don’t know about? Did UPS drop off a Nobel Prize with my name on it?
1270,63,What is the peak age for making a Nobel Prize-winning discovery,19632,(4 18) Howard: A magician never reveals his secrets. But surely a future Nobel prize winner can figure it out.
1271,63,What is the peak age for making a Nobel Prize-winning discovery,50736,"(7 10) Ira: That’s interesting, but this could be taking you down the path toward a Nobel Prize. And in chemistry, no less. And wouldn’t that be unusual? Because you’re a physicist."
1272,63,What is the peak age for making a Nobel Prize-winning discovery,52364,"(3 15) Sheldon: Professor Norton, although, God knows why. He hasn’t published anything of note since he won that Nobel Prize."
1273,63,What is the peak age for making a Nobel Prize-winning discovery,39198,"(8 13) Amy: And if you only do solid research instead of making a groundbreaking discovery, what does it matter?"
1274,63,What is the peak age for making a Nobel Prize-winning discovery,33582,(6 3) Sheldon: I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize. Behold.
1275,63,What is the peak age for making a Nobel Prize-winning discovery,10621,"(6 22) Leonard: I bet there are important discoveries being made every day because you inspired millions of kids to pursue science. In a way, their discoveries are your discoveries."
1276,63,What is the peak age for making a Nobel Prize-winning discovery,46025,"(9 3) Howard: Okay, calm down. There’s a theme to this weekend. We are going to Mexico in Feynman’s van to stay at the vacation house Feynman bought with the money from his Nobel Prize."
1277,63,What is the peak age for making a Nobel Prize-winning discovery,53416,"(7 18) Amy: Hey, I won the Nobel Prize in physiology, then I used the money to buy Stuart’s comic book store, and close it down so Sheldon would pay attention to me. Not the worst idea."
1278,63,What is the peak age for making a Nobel Prize-winning discovery,43370,"(5 11) Sheldon: Wear loafers. Look at Dr. Saul Perlmutter up there, clutching that Nobel Prize. What’s the matter, Saul? You afraid someone’s going to steal it? Like you stole Einstein’s cosmological constant?"
1279,63,What is the peak age for making a Nobel Prize-winning discovery,14088,"(6 14) Sheldon: A hush falls over the crowd as Cooper studies the board. He makes his move. He’s dividing both sides by I. He’s adding back the coefficient. He has a value for P. He’s plugging that back in. He takes the derivative, and he solves the equation. The crowd goes wild. Nobel! Nobel!"
1280,64,Where was the summer conference on algebraic topology,41891,"(10 20) Sheldon: I have a plan to work on both projects simultaneously. And for your information, the summer conference on algebraic topology at Caltech is nerd prom."
1281,64,Where was the summer conference on algebraic topology,33435,"(6 3) Penny: A proof that algebraic topology can never have a non self-contradictory set of abelion groups. I’m just a blonde monkey to you, aren’t I?"
1282,64,Where was the summer conference on algebraic topology,51167,(2 17) Scene: The conference.
1283,64,Where was the summer conference on algebraic topology,51075,(2 17) Howard (to self): It’s hot in here. It must be Summer. It’s hot in here. Must be Summer. It’s hot in here. Must be Summer.
1284,64,Where was the summer conference on algebraic topology,51141,(2 17) Summer: Is that so?
1285,64,Where was the summer conference on algebraic topology,51154,(2 17) Summer: No.
1286,64,Where was the summer conference on algebraic topology,4549,(8 10) Scene: The conference room. 
1287,64,Where was the summer conference on algebraic topology,4598,(8 10) Scene: The conference room.
1288,64,Where was the summer conference on algebraic topology,4631,(8 10) Scene: The conference room.
1289,64,Where was the summer conference on algebraic topology,5552,(4 13) Bernadette: Are you here for the conference?
1290,64,Where was the summer conference on algebraic topology,5668,(4 13) Scene: A conference room.
1291,64,Where was the summer conference on algebraic topology,51077,(2 17) Summer: That’s cute.
1292,64,Where was the summer conference on algebraic topology,51114,(2 17) Summer: You’re making that up.
1293,64,Where was the summer conference on algebraic topology,51143,(2 17) Summer: No. I didn’t.
1294,64,Where was the summer conference on algebraic topology,51150,(2 17) Summer: Uh-huh.
1295,64,Where was the summer conference on algebraic topology,51152,(2 17) Summer: Yeah?
1296,64,Where was the summer conference on algebraic topology,51156,(2 17) Summer: Thank you.
1297,64,Where was the summer conference on algebraic topology,51158,(2 17) Summer: Sure.
1298,64,Where was the summer conference on algebraic topology,51165,(2 17) Summer: I’m sorry. This is me.
1299,64,Where was the summer conference on algebraic topology,51076,(2 17) Raj (walking past and straight up to Summer Glau): It’s hot in here. Must be Summer.
1300,65,The summer conference on algebraic topology was held in,41891,"(10 20) Sheldon: I have a plan to work on both projects simultaneously. And for your information, the summer conference on algebraic topology at Caltech is nerd prom."
1301,65,The summer conference on algebraic topology was held in,33435,"(6 3) Penny: A proof that algebraic topology can never have a non self-contradictory set of abelion groups. I’m just a blonde monkey to you, aren’t I?"
1302,65,The summer conference on algebraic topology was held in,6197,"(8 12) Penny: You were, but somehow I held myself back."
1303,65,The summer conference on algebraic topology was held in,51167,(2 17) Scene: The conference.
1304,65,The summer conference on algebraic topology was held in,51075,(2 17) Howard (to self): It’s hot in here. It must be Summer. It’s hot in here. Must be Summer. It’s hot in here. Must be Summer.
1305,65,The summer conference on algebraic topology was held in,51141,(2 17) Summer: Is that so?
1306,65,The summer conference on algebraic topology was held in,51154,(2 17) Summer: No.
1307,65,The summer conference on algebraic topology was held in,4549,(8 10) Scene: The conference room. 
1308,65,The summer conference on algebraic topology was held in,4598,(8 10) Scene: The conference room.
1309,65,The summer conference on algebraic topology was held in,4631,(8 10) Scene: The conference room.
1310,65,The summer conference on algebraic topology was held in,5552,(4 13) Bernadette: Are you here for the conference?
1311,65,The summer conference on algebraic topology was held in,5668,(4 13) Scene: A conference room.
1312,65,The summer conference on algebraic topology was held in,51077,(2 17) Summer: That’s cute.
1313,65,The summer conference on algebraic topology was held in,51114,(2 17) Summer: You’re making that up.
1314,65,The summer conference on algebraic topology was held in,51143,(2 17) Summer: No. I didn’t.
1315,65,The summer conference on algebraic topology was held in,51150,(2 17) Summer: Uh-huh.
1316,65,The summer conference on algebraic topology was held in,51152,(2 17) Summer: Yeah?
1317,65,The summer conference on algebraic topology was held in,51156,(2 17) Summer: Thank you.
1318,65,The summer conference on algebraic topology was held in,51158,(2 17) Summer: Sure.
1319,65,The summer conference on algebraic topology was held in,51165,(2 17) Summer: I’m sorry. This is me.
1320,66,What university held the summer conference on algebraic topology,41891,"(10 20) Sheldon: I have a plan to work on both projects simultaneously. And for your information, the summer conference on algebraic topology at Caltech is nerd prom."
1321,66,What university held the summer conference on algebraic topology,33435,"(6 3) Penny: A proof that algebraic topology can never have a non self-contradictory set of abelion groups. I’m just a blonde monkey to you, aren’t I?"
1322,66,What university held the summer conference on algebraic topology,6197,"(8 12) Penny: You were, but somehow I held myself back."
1323,66,What university held the summer conference on algebraic topology,51167,(2 17) Scene: The conference.
1324,66,What university held the summer conference on algebraic topology,52363,(3 15) Leonard: Guess who the university is sending to Switzerland to attend a conference and see the CERN supercollider on February 14?
1325,66,What university held the summer conference on algebraic topology,51075,(2 17) Howard (to self): It’s hot in here. It must be Summer. It’s hot in here. Must be Summer. It’s hot in here. Must be Summer.
1326,66,What university held the summer conference on algebraic topology,51141,(2 17) Summer: Is that so?
1327,66,What university held the summer conference on algebraic topology,51154,(2 17) Summer: No.
1328,66,What university held the summer conference on algebraic topology,4549,(8 10) Scene: The conference room. 
1329,66,What university held the summer conference on algebraic topology,4598,(8 10) Scene: The conference room.
1330,66,What university held the summer conference on algebraic topology,4631,(8 10) Scene: The conference room.
1331,66,What university held the summer conference on algebraic topology,5552,(4 13) Bernadette: Are you here for the conference?
1332,66,What university held the summer conference on algebraic topology,5668,(4 13) Scene: A conference room.
1333,66,What university held the summer conference on algebraic topology,51077,(2 17) Summer: That’s cute.
1334,66,What university held the summer conference on algebraic topology,51114,(2 17) Summer: You’re making that up.
1335,66,What university held the summer conference on algebraic topology,51143,(2 17) Summer: No. I didn’t.
1336,66,What university held the summer conference on algebraic topology,51150,(2 17) Summer: Uh-huh.
1337,66,What university held the summer conference on algebraic topology,51152,(2 17) Summer: Yeah?
1338,66,What university held the summer conference on algebraic topology,51156,(2 17) Summer: Thank you.
1339,66,What university held the summer conference on algebraic topology,51158,(2 17) Summer: Sure.
1340,67,Who in the Big Bang Theory had a Dumbledore costume,15225,(9 11) Caption: THE BIG BANG THEORY
1341,67,Who in the Big Bang Theory had a Dumbledore costume,5707,(5 24) Scene: Following a “Previously on The Big Bang Theory” section
1342,67,Who in the Big Bang Theory had a Dumbledore costume,38444,(6 1) Scene: Following a “Previously on The Big Bang Theory” section
1343,67,Who in the Big Bang Theory had a Dumbledore costume,28862,(10 17) Sheldon: That’s probably my fault. She may have heard about my cool Dumbledore costume.
1344,67,Who in the Big Bang Theory had a Dumbledore costume,36797,"(1 1) Leonard: Excuse me, if I were to give up at the first little hitch I never would have been able to identify the fingerprints of string theory in the aftermath of the big bang."
